"","Shom_PJ_029","Shom_PJ_030","Shom_PJ_031","Shom_PJ_032","Shom_PJ_033","Shom_PJ_034","Shom_PJ_035","Shom_PJ_036","Shom_PJ_037"
"Shom_DM21D06_02179",1095,1096,1539,803,1206,991,1002,1550,1205
"Shom_DM21D06_02180",236,228,319,195,244,286,197,285,268
"Shom_DM21D06_02181",131,121,212,160,169,186,139,226,204
"Shom_DM21D06_02182",116,113,183,207,245,241,183,290,293
"Shom_DM21D06_02183",45,37,58,53,42,82,38,70,67
"Shom_DM21D06_02184",8797,8896,12575,13586,16774,14537,13929,19893,17085
"Shom_DM21D06_02185",35116,35217,41585,111440,131772,90251,91147,127409,97483
"Shom_DM21D06_02186",43961,42791,44938,123349,144344,96586,107973,148892,109968
"Shom_DM21D06_02187",69680,66393,70983,192409,212151,165224,147589,203104,167493
"Shom_DM21D06_02188",11347,11019,16346,10216,13165,13856,13620,18189,15658
"Shom_DM21D06_02189",5224,5075,6848,4218,5118,4468,4151,6000,4565
"Shom_DM21D06_02190",2131,2180,2960,2448,3072,3010,2508,3316,3337
"Shom_DM21D06_02191",25477,24147,27242,44253,53243,40169,36354,50610,40610
"Shom_DM21D06_02192",43615,42715,58892,38537,52003,38391,41033,55701,45807
"Shom_DM21D06_02193",16526,15389,12486,12473,17079,7515,13113,20318,10802
"Shom_DM21D06_02194",32483,30415,26278,26429,36698,18862,29105,40797,25640
"Shom_DM21D06_02195",10372,10250,12287,8928,12125,8273,8078,13262,9470
"Shom_DM21D06_02196",13651,12861,15928,11390,15890,11111,12315,17981,13784
"Shom_DM21D06_02197",28542,28273,36550,22399,32397,24102,25647,37977,29698
"Shom_DM21D06_02198",5568,4887,6890,4072,6168,4020,4280,6418,5477
"Shom_DM21D06_02199",15943,15318,19554,10702,16370,10352,13745,20060,16115
"Shom_DM21D06_02200",28796,28696,41038,24100,31893,25373,24010,37121,30795
"Shom_DM21D06_02201",72857,71721,103312,62860,83628,70806,66063,96216,79863
"Shom_DM21D06_02202",40339,38188,43722,13063,23761,12682,28542,42242,24478
"Shom_DM21D06_02203",34387,32489,36220,8376,16407,8366,22628,34176,19201
"Shom_DM21D06_02204",18992,18187,19852,4206,8359,4527,11673,16847,10543
"Shom_DM21D06_02205",67559,64310,87034,15507,28905,17458,40352,63043,38588
"Shom_DM21D06_02206",20645,19709,29018,12339,15036,14506,16128,23458,20362
"Shom_DM21D06_02207",31008,29930,43079,13534,18149,18151,20320,30474,24526
"Shom_DM21D06_02208",9512,9193,13698,21341,28843,17294,16699,22475,19066
"Shom_DM21D06_02209",1413,1372,1784,2993,3968,2552,2527,3204,2816
"Shom_DM21D06_02210",1786,1693,1347,5699,6146,3971,3397,4680,3699
"Shom_DM21D06_02211",111572,105301,139903,75639,97414,73670,71663,102318,80401
"Shom_DM21D06_02212",56428,53741,83472,186992,229071,198042,207052,292688,243179
"Shom_DM21D06_02213",240,211,275,321,360,259,236,300,317
"Shom_DM21D06_02214",17292,17292,20131,11125,13872,12303,10854,15775,13277
"Shom_DM21D06_02215",56108,53470,79367,77597,86631,87777,58907,88755,91395
"Shom_DM21D06_02216",5764,5660,7725,6498,7810,8399,6912,10157,8554
"Shom_DM21D06_02217",7887,7457,11153,8419,9186,8221,7085,10454,9840
"Shom_DM21D06_02218",1811,1636,2824,690,864,1540,810,1339,1025
"Shom_DM21D06_02219",10274,10097,14944,14071,18774,12362,12632,17903,15105
"Shom_DM21D06_02220",4356,4403,6477,6650,6640,7794,4827,7196,7019
"Shom_DM21D06_02221",8557,8639,12634,19949,19524,26473,11541,14970,17963
"Shom_DM21D06_02222",13497,13002,21010,35037,34303,46180,20269,28437,35178
"Shom_DM21D06_02223",2262,2015,3431,4138,4334,6503,3573,5412,5301
"Shom_DM21D06_02224",3648,3490,4922,5602,6877,6247,4671,6958,5434
"Shom_DM21D06_02225",3109,3135,4348,4343,5435,4615,4217,5953,4787
"Shom_DM21D06_02226",5834,5627,8577,7388,9229,8180,6691,9528,7901
"Shom_DM21D06_02227",21316,21312,28902,31492,37642,34338,23497,31864,26005
"Shom_DM21D06_02228",21126,20092,34303,19766,24188,19368,15474,23621,20237
"Shom_DM21D06_02229",13679,13140,19949,5426,7655,7123,7064,11798,8708
"Shom_DM21D06_02230",3307,3505,4296,4756,5980,4728,4811,6653,5816
"Shom_DM21D06_02231",1223,1180,1667,1193,1334,1586,948,1663,1387
"Shom_DM21D06_02232",3643,3402,4697,2972,3244,3797,2953,4477,3858
"Shom_DM21D06_02233",269205,250470,450689,266889,305664,367328,246087,361697,342977
"Shom_DM21D06_02234",10253,9992,14774,23027,31342,18632,18113,24169,20704
"Shom_DM21D06_02235",1413,1372,1784,2992,3966,2553,2526,3204,2816
"Shom_DM21D06_02236",17982,17301,26643,9997,15501,10667,11020,15233,12826
"Shom_DM21D06_02237",9266,8439,13886,6213,7614,8427,6913,11128,8978
"Shom_DM21D06_02238",6764,6287,7889,5712,7891,5545,5733,8159,6047
"Shom_DM21D06_02239",88039,81066,119595,101925,134476,118816,122233,162480,165621
"Shom_DM21D06_02240",1234,1220,1597,2448,3216,2082,2047,2627,2362
"Shom_DM21D06_02241",10233,9973,14762,22902,31157,18514,18026,24068,20621
"Shom_DM21D06_02242",49656,47677,51823,36323,45880,31661,31218,46416,38657
"Shom_DM21D06_02243",24126,23028,25587,20063,24279,18385,18318,25185,22299
"Shom_DM21D06_02244",68537,64245,101189,70105,74018,110464,97814,119976,103398
"Shom_DM21D06_02245",12460,11702,13555,10822,13129,12485,10747,16974,13947
"Shom_DM21D06_02246",18273,17722,17448,11879,15426,12243,14061,20908,15983
"Shom_DM21D06_02247",27906,26864,25658,16132,22382,15814,22946,33881,25106
"Shom_DM21D06_02248",11401,11338,13956,28618,37178,33572,37050,50197,36085
"Shom_DM21D06_02249",12597,12279,17534,27773,24256,35422,18868,27261,35680
"Shom_DM21D06_02250",15420,14876,21643,33337,29406,43706,21494,33275,40816
"Shom_DM21D06_02251",33966,32534,46484,57934,54251,78247,39585,57644,69745
"Shom_DM21D06_02252",34708,33562,48274,53741,49258,71956,37269,55819,65481
"Shom_DM21D06_02253",4831,4725,6378,4908,4678,6558,2925,4900,6174
"Shom_DM21D06_02254",2796,2652,3413,2574,2419,3486,1805,3060,3608
"Shom_DM21D06_02255",70395,65660,80776,45761,57392,64571,52662,65196,67769
"Shom_DM21D06_02256",471,436,497,722,877,744,658,838,826
"Shom_DM21D06_02257",13168,12297,16894,14085,17404,15440,12517,18484,16647
"Shom_DM21D06_02258",5737,6021,7317,3560,4870,5003,4305,6707,5745
"Shom_DM21D06_02259",8280,7954,10531,4480,5834,6773,6298,9463,7616
"Shom_DM21D06_02260",30231,29170,40803,14145,18754,22570,20548,32156,24435
"Shom_DM21D06_02261",66435,62917,80156,21469,33532,22905,29959,48567,28470
"Shom_DM21D06_02262",5866,5884,5743,2702,3618,2853,3654,5853,3547
"Shom_DM21D06_02263",6761,7063,6987,3001,4054,3422,4220,6282,4323
"Shom_DM21D06_02264",2731,2689,3117,1366,1704,1516,1417,2498,1732
"Shom_DM21D06_02265",11441,10534,16304,9144,10466,15349,6126,9263,9496
"Shom_DM21D06_02266",289996,281200,286664,207699,246346,181266,185453,281996,241304
"Shom_DM21D06_02267",23498,22722,23803,23917,28401,21431,22279,31323,26549
"Shom_DM21D06_02268",587,604,946,956,1084,1039,810,1225,961
"Shom_DM21D06_02269",4048,3554,6443,5108,5810,5187,3942,6112,5093
"Shom_DM21D06_02270",14882,14079,17147,10880,14250,14492,8809,12667,9712
"Shom_DM21D06_02271",8355,8142,9227,8836,10528,8733,9237,12501,11250
"Shom_DM21D06_02272",19082,18659,25976,17226,21263,17702,16755,25279,20227
"Shom_DM21D06_02273",32189,31011,42569,37150,45019,42287,35579,56448,49318
"Shom_DM21D06_02274",5950,5945,6753,5424,6841,5628,6270,8978,7839
"Shom_DM21D06_02275",1344,1292,1656,2691,3585,2284,2357,2953,2595
"Shom_DM21D06_02276",4163,3630,4834,5757,7847,4584,5107,6931,5767
"Shom_DM21D06_02277",1887,1737,2766,1766,2288,1923,1329,1971,1930
"Shom_DM21D06_02278",5367,5115,7385,2152,2983,2428,1921,2813,1939
"Shom_DM21D06_02279",1648,1708,2123,1240,1534,1429,1387,2059,1745
"Shom_DM21D06_02280",16534,16178,18602,8436,12125,9725,11467,17237,13352
"Shom_DM21D06_02281",7008,6657,6458,3928,5377,4367,4723,7502,5181
"Shom_DM21D06_02282",32172,30660,35085,20773,27563,21993,26101,40869,25684
"Shom_DM21D06_02283",24419,23409,25837,15708,21077,16122,19170,29875,19063
"Shom_DM21D06_02284",29997,29379,29150,17030,25391,17769,25667,38800,23376
"Shom_DM21D06_02285",45084,40545,51322,29385,40180,33583,37628,56805,44149
"Shom_DM21D06_02286",43901,42848,55320,29122,38341,35558,32320,49455,40613
"Shom_DM21D06_02287",41225,40360,51532,28251,36611,36286,31734,46612,40423
"Shom_DM21D06_02288",21812,19542,26644,14656,18679,19502,15271,22447,20476
"Shom_DM21D06_02289",27647,27581,28470,22089,35700,19221,24899,35583,31189
"Shom_DM21D06_02290",18332,17715,19685,14889,20962,13638,13504,19321,17770
"Shom_DM21D06_02291",30723,29086,32560,25044,34452,22939,21594,30611,28511
"Shom_DM21D06_02292",13782,12638,13698,9843,14007,9465,9216,12033,11490
"Shom_DM21D06_02293",5014,4790,7595,4734,5505,5646,3999,5855,6702
"Shom_DM21D06_02294",12493,11731,19829,10592,11931,12892,8199,12518,15451
"Shom_DM21D06_02295",1430,1288,1675,1595,2156,1215,1447,2062,1726
"Shom_DM21D06_02296",100,85,114,140,166,101,129,152,139
"Shom_DM21D06_02297",20083,19439,21331,249500,215662,251172,185833,251546,238086
"Shom_DM21D06_02298",11438,10590,12300,131300,116882,128829,95576,130500,137020
"Shom_DM21D06_02299",124,120,189,132,130,131,95,142,155
"Shom_DM21D06_02300",17522,17729,20324,17803,20617,20198,17890,25369,20031
"Shom_DM21D06_02301",2536,2662,2851,2554,2953,3198,2659,3947,3046
"Shom_DM21D06_02302",16851,15966,18529,15479,18248,17598,14906,21649,17631
"Shom_DM21D06_02303",46420,45225,57631,32460,37566,41385,30733,46857,38921
"Shom_DM21D06_02304",25689,25430,36198,10361,11961,18196,10205,16819,13191
"Shom_DM21D06_02305",1414,1374,1790,2995,3969,2554,2527,3207,2816
"Shom_DM21D06_02306",10189,9928,14682,22939,31253,18544,18064,24095,20627
"Shom_DM21D06_02307",32847,30672,35862,31797,40614,34222,28492,39928,36568
"Shom_DM21D06_02308",23743,22314,26740,24661,31492,26985,20958,31124,26068
"Shom_DM21D06_02309",18486,17216,19055,21776,24897,28699,22944,28417,24235
"Shom_DM21D06_02310",652,708,885,576,1164,486,763,1178,852
"Shom_DM21D06_02311",49014,47607,61282,18599,27984,21273,38359,48485,27553
"Shom_DM21D06_02312",27926,27133,35359,29246,36218,30295,33114,45398,37285
"Shom_DM21D06_02313",3501,3465,3859,3726,3813,4290,3526,4693,5760
"Shom_DM21D06_02314",3075,2955,3007,3976,3645,3946,3419,4664,5974
"Shom_DM21D06_02315",2180,2125,1712,4200,3525,5068,3612,4584,6049
"Shom_DM21D06_02316",3523,3318,3137,6935,5535,8801,5460,7601,10330
"Shom_DM21D06_02317",2175,2053,1902,4819,3573,5851,3411,4609,7440
"Shom_DM21D06_02318",2519,2445,2306,5805,4338,7782,4450,6246,10099
"Shom_DM21D06_02319",1283,1261,1143,3605,2716,4967,2662,3450,6184
"Shom_DM21D06_02320",70002,69476,95184,22820,38074,23228,36307,54176,30355
"Shom_DM21D06_02321",10835,10225,13284,9706,10809,9107,9564,13619,9975
"Shom_DM21D06_02322",46311,44330,57793,68721,69465,71448,92628,117864,137407
"Shom_DM21D06_02323",24429,23326,23991,17344,18263,19028,20618,27669,38473
"Shom_DM21D06_02324",17717,16543,17640,11069,12411,12435,13980,17810,26590
"Shom_DM21D06_02325",34135,32830,40449,18894,22772,18518,23864,31394,53504
"Shom_DM21D06_02326",10309,10347,12838,5382,6475,5756,6744,8857,16222
"Shom_DM21D06_02327",26272,24955,39675,29532,39184,41955,35550,49527,40414
"Shom_DM21D06_02328",401,326,534,868,825,915,613,901,824
"Shom_DM21D06_02329",2591,2509,5319,1522,2016,1553,16465,26653,8426
"Shom_DM21D06_02330",10202,9955,14721,22856,31089,18473,18001,24022,20581
"Shom_DM21D06_02331",1236,1220,1590,2457,3243,2087,2090,2662,2375
"Shom_DM21D06_02332",46038,44412,64691,13578,26261,14972,28598,42569,28359
"Shom_DM21D06_02333",36042,35859,51702,12931,23556,14875,25798,38143,24236
"Shom_DM21D06_02334",964,954,1199,1105,1389,1351,1147,1651,1846
"Shom_DM21D06_02335",701,694,739,890,1001,864,952,1328,1420
"Shom_DM21D06_02336",317,231,199,273,390,264,409,547,541
"Shom_DM21D06_02337",812,786,1019,876,1057,855,836,1217,1246
"Shom_DM21D06_02338",779,748,829,697,946,741,830,1187,1114
"Shom_DM21D06_02339",513,483,590,389,606,507,522,807,726
"Shom_DM21D06_02340",365,334,387,234,496,275,371,576,487
"Shom_DM21D06_02341",709,678,877,936,1233,1101,854,1117,1080
"Shom_DM21D06_02342",1449,1318,1596,1613,1980,1854,1435,1939,2024
"Shom_DM21D06_02343",3000,2943,3220,5377,3969,5905,2642,4190,6420
"Shom_DM21D06_02344",254,215,373,633,630,662,386,533,767
"Shom_DM21D06_02345",5616,5064,8055,8449,8247,9735,6929,9567,10825
"Shom_DM21D06_02346",21852,21006,32713,59419,57948,52436,30467,41868,53623
"Shom_DM21D06_02347",7539,7465,10533,10766,11302,11360,9262,13719,11414
"Shom_DM21D06_02348",1413,1374,1784,2994,3970,2555,2530,3205,2818
"Shom_DM21D06_02349",9512,9200,13712,21331,28813,17271,16684,22444,19048
"Shom_DM21D06_02350",23127,22692,31817,26447,31337,30452,22921,33133,31773
"Shom_DM21D06_02351",15248,15098,22661,16319,17059,21444,17059,27017,21675
"Shom_DM21D06_02352",6692,6403,10007,10040,10144,10984,7453,11559,10251
"Shom_DM21D06_02353",29427,28953,19473,10877,14305,6130,11650,16914,7585
"Shom_DM21D06_02354",40894,39582,40609,30404,43042,23451,24527,34628,30834
"Shom_DM21D06_02355",12413,11905,9907,8982,12909,6615,7816,9832,8388
"Shom_DM21D06_02356",9214,9266,11972,10321,10596,10360,7746,11604,11286
"Shom_DM21D06_02357",3748,3522,4969,4671,4692,5159,3964,5472,5385
"Shom_DM21D06_02358",2212,2229,2495,2761,3363,2522,2526,3396,2735
"Shom_DM21D06_02359",40195,38541,26010,189456,207279,152056,104442,143148,94246
"Shom_DM21D06_02360",158517,151444,114395,187409,204148,176877,181815,256863,160717
"Shom_DM21D06_02361",2427,2430,3371,2584,2866,2612,2599,4192,2576
"Shom_DM21D06_02362",5027,4691,7387,3520,3910,5633,2331,3650,3701
"Shom_DM21D06_02363",13226,12305,20764,14939,23155,12053,14559,21452,21142
"Shom_DM21D06_02364",5203,4852,8551,5135,8132,3711,5234,7877,6866
"Shom_DM21D06_02365",7408,6971,10736,9404,15066,6298,9115,12604,10896
"Shom_DM21D06_02366",10472,9439,13641,5821,7879,5810,5327,7221,6731
"Shom_DM21D06_02367",65156,61090,54620,85594,95518,81831,64110,88035,79748
"Shom_DM21D06_02368",1940,1918,1905,7439,7079,7041,3733,4751,4486
"Shom_DM21D06_02369",424,399,389,860,1056,566,606,811,599
"Shom_DM21D06_02370",10207,9956,14696,22986,31299,18571,18098,24139,20655
"Shom_DM21D06_02371",1413,1372,1784,2992,3968,2554,2528,3205,2817
"Shom_DM21D06_02372",1456,1308,2167,1543,1625,2190,1308,2163,2052
"Shom_DM21D06_02373",332,295,576,2719,1842,2661,355,485,873
"Shom_DM21D06_02374",5975,5928,8624,32510,26681,55853,12957,16597,17167
"Shom_DM21D06_02375",130,124,133,52,63,51,59,76,52
"Shom_DM21D06_02376",9523,9764,13463,3764,6061,3851,4112,6360,4201
"Shom_DM21D06_02377",5823,5763,6834,1637,2857,1306,2080,3096,1792
"Shom_DM21D06_02378",1348,1375,1866,204,315,155,270,416,297
"Shom_DM21D06_02379",15232,13297,22072,1206,1948,1554,1939,3186,1606
"Shom_DM21D06_02380",17974,17133,26551,22060,18199,31047,13865,22953,40406
"Shom_DM21D06_02381",2918,2647,4815,7346,6372,11515,4560,6096,5495
"Shom_DM21D06_02382",38139,36206,56416,39172,36521,60257,31007,45978,82551
"Shom_DM21D06_02383",13776,13200,15997,27019,18577,51120,15446,22212,70541
"Shom_DM21D06_02384",11380,10907,11342,21351,14639,35084,11467,16402,54385
"Shom_DM21D06_02385",10790,10694,11593,24868,16707,41795,11295,17619,62335
"Shom_DM21D06_02386",6975,6861,10215,16870,12777,30062,10387,13399,43668
"Shom_DM21D06_02387",2096,2140,3921,32048,31859,40977,18819,26385,21018
"Shom_DM21D06_02388",75,89,112,152,125,191,72,139,141
"Shom_DM21D06_02389",438,394,661,559,559,670,427,608,684
"Shom_DM21D06_02390",495,510,733,771,721,1111,549,671,892
"Shom_DM21D06_02391",1549,1451,2627,2411,2252,3285,1536,2424,3045
"Shom_DM21D06_02392",328,313,463,211,229,277,220,382,350
"Shom_DM21D06_02393",119,139,170,98,108,167,75,132,140
"Shom_DM21D06_02394",138,140,177,96,101,170,108,158,167
"Shom_DM21D06_02395",2802,2831,4484,1390,1779,2172,1412,2095,2019
"Shom_DM21D06_02396",533,493,767,1175,1151,1601,957,1265,1239
"Shom_DM21D06_02397",4334,4120,4520,7208,10264,6586,9365,11283,10722
"Shom_DM21D06_02398",301,362,665,164,220,266,117,215,219
"Shom_DM21D06_02399",2075,1921,1652,11946,11274,11095,5551,8186,8183
"Shom_DM21D06_02400",29147782,25697562,19164635,75427510,86149340,60612626,56670395,78397787,64773266
"Shom_DM21D06_02401",4305,3950,6023,4424,4988,5051,3315,4977,5681
"Shom_DM21D06_02402",9582,9460,14563,12140,13391,13938,8489,13633,14227
"Shom_DM21D06_02403",634,621,909,592,770,676,494,832,783
"Shom_DM21D06_02404",889,907,1278,797,922,859,608,1069,966
"Shom_DM21D06_02405",909,1002,1341,962,1264,1158,1220,1605,1411
"Shom_DM21D06_02406",380,376,520,232,338,294,193,424,312
"Shom_DM21D06_02407",878,882,1510,1348,1575,1636,1139,1699,2085
"Shom_DM21D06_02408",6228,5827,9184,21796,22788,20906,12347,15637,17014
"Shom_DM21D06_02409",749,746,1012,1185,1565,1477,1234,1803,1494
"Shom_DM21D06_02410",2474,2532,3309,3876,5487,4849,4054,5917,4882
"Shom_DM21D06_02411",3443,3256,4952,6021,6034,8328,4058,6286,6220
"Shom_DM21D06_02412",1390,1343,1938,1636,1845,2377,1685,2118,2244
"Shom_DM21D06_02413",46435,46764,70086,47902,56661,60673,42044,61473,70408
"Shom_DM21D06_02414",6807,6590,7514,19581,15619,29341,9900,13557,16305
"Shom_DM21D06_02415",18482,17477,17842,60332,45134,78519,25184,35214,40943
"Shom_DM21D06_02416",1499,1469,2566,2829,2782,5526,4306,5796,5973
"Shom_DM21D06_02417",91227,88422,115923,275548,333527,255411,263439,369046,377872
"Shom_DM21D06_02418",68292,66296,75667,165594,209169,156663,176164,241386,234711
"Shom_DM21D06_02419",52787,50215,62714,137418,169506,141382,131368,195407,204966
"Shom_DM21D06_02420",14946,14526,24292,77225,75701,91936,46588,67461,77307
"Shom_DM21D06_02421",20157,18520,29486,14995,17604,25607,10264,15469,15249
"Shom_DM21D06_02422",146,161,240,202,263,280,187,290,342
"Shom_DM21D06_02423",13969,12766,23836,36767,36735,35093,17158,23990,28595
"Shom_DM21D06_02424",18675,18047,28991,104710,111601,101162,56627,74669,83689
"Shom_DM21D06_02425",323,447,540,626,714,1010,583,783,768
"Shom_DM21D06_02426",19,11,24,33,39,37,35,45,44
"Shom_DM21D06_02427",7233,7306,11009,3862,6174,4897,5416,8451,7005
