"","Sepi_PJ_010","Sepi_PJ_011","Sepi_PJ_012","Sepi_PJ_013","Sepi_PJ_014","Sepi_PJ_015","Sepi_PJ_016","Sepi_PJ_017","Sepi_PJ_018"
"Sepi_DM24B03_02106",14156,14305,13645,7863,12054,9826,10461,16775,14590
"Sepi_DM24B03_02107",4114,2300,3270,17140,28109,26440,293367,489576,400141
"Sepi_DM24B03_02108",3808,2209,2864,16044,25227,23231,246377,442392,328520
"Sepi_DM24B03_02109",5707,2973,3582,20689,33875,30590,315172,525369,445712
"Sepi_DM24B03_02110",49467,31424,36387,43373,55358,50544,32904,44877,33750
"Sepi_DM24B03_02111",6592,4068,4617,5226,6498,6406,4682,4966,4533
"Sepi_DM24B03_02112",3865,2317,2693,3119,3870,3644,2744,2891,2479
"Sepi_DM24B03_02113",4947,3040,3400,4220,5317,5224,3501,3774,3629
"Sepi_DM24B03_02114",11987,5359,6885,9796,12669,11659,8112,7112,6256
"Sepi_DM24B03_02115",5917,2324,2836,5129,6355,6045,4119,3813,3668
"Sepi_DM24B03_02116",5611,2012,2601,4886,5955,5688,3931,3696,3519
"Sepi_DM24B03_02117",31643,9498,12860,23899,28640,27777,19813,19530,18572
"Sepi_DM24B03_02118",606,557,556,428,575,501,511,1003,1072
"Sepi_DM24B03_02119",543,509,533,356,496,398,439,838,778
"Sepi_DM24B03_02120",1657,2846,2227,2621,3730,3222,2699,4492,4298
"Sepi_DM24B03_02121",224,489,271,128,226,179,94,149,189
"Sepi_DM24B03_02122",179090,114422,117757,82783,118660,108053,96647,156338,135834
"Sepi_DM24B03_02123",24825,4822,8539,15741,18897,17849,25504,26102,19748
"Sepi_DM24B03_02124",4028,7715,5608,2949,4609,4304,2482,4400,4206
"Sepi_DM24B03_02125",189147,89342,114576,42461,51963,48211,85561,114756,99206
"Sepi_DM24B03_02126",11280,11748,11847,7736,12093,10088,7239,10180,7614
"Sepi_DM24B03_02127",6744,7443,7231,7997,11707,9640,6669,9389,8137
"Sepi_DM24B03_02128",5188,5044,5178,5172,7889,6547,5180,6713,5143
"Sepi_DM24B03_02129",12952,23053,18745,9582,15978,12603,9119,16241,13976
"Sepi_DM24B03_02130",1548,1472,1459,1352,2033,2163,1296,2005,1823
"Sepi_DM24B03_02131",1005,830,914,1624,2422,2586,1418,1864,1974
"Sepi_DM24B03_02132",17731,29339,25941,23979,39656,36920,14884,17621,17384
"Sepi_DM24B03_02133",3218,5221,4374,4896,8119,6795,3225,4023,3988
"Sepi_DM24B03_02134",7266,3011,3411,27031,35672,34400,19867,24237,29163
"Sepi_DM24B03_02135",10166,2690,3831,40513,55325,52026,31179,31085,34636
"Sepi_DM24B03_02136",30413,7431,12525,116117,166847,137435,104005,79584,74426
"Sepi_DM24B03_02137",23010,10739,13567,19682,28466,27792,21761,29166,26447
"Sepi_DM24B03_02138",8419,3539,5025,6231,9513,8867,7608,8325,6244
"Sepi_DM24B03_02139",913,615,631,1722,2713,2994,1886,1672,1860
"Sepi_DM24B03_02140",3326,2227,2107,6344,9399,9618,6416,7849,7846
"Sepi_DM24B03_02141",13236,10710,11895,7529,11174,9003,5770,7637,5849
"Sepi_DM24B03_02142",30850,25188,28980,17505,26853,22895,13978,17975,15085
"Sepi_DM24B03_02143",14100,12699,13404,7440,11897,9530,6783,11289,10022
"Sepi_DM24B03_02144",5132,4874,4223,3660,4978,4517,3548,6500,6517
"Sepi_DM24B03_02145",7500,14293,10611,17680,25176,21872,14006,25240,25751
"Sepi_DM24B03_02146",58619,58146,67062,5795,7410,6666,11988,15424,11829
"Sepi_DM24B03_02147",164629,186498,198868,19581,23668,22309,40538,51000,40126
"Sepi_DM24B03_02148",147101,26114,43429,82942,95626,83266,136368,148433,123625
"Sepi_DM24B03_02149",655,777,664,416,625,491,382,810,662
"Sepi_DM24B03_02150",245,250,230,156,214,151,135,249,194
"Sepi_DM24B03_02151",3444,1770,2092,1797,2718,2617,1507,1981,1601
"Sepi_DM24B03_02152",853,389,530,472,731,681,328,417,396
"Sepi_DM24B03_02153",826,402,529,442,702,709,299,368,370
"Sepi_DM24B03_02154",1696,915,1038,1067,1635,1688,701,912,875
"Sepi_DM24B03_02155",372,267,292,264,382,343,181,233,207
"Sepi_DM24B03_02156",1053,646,707,700,979,992,445,584,584
"Sepi_DM24B03_02157",2715,1704,1723,1693,2619,2650,1142,1626,1675
"Sepi_DM24B03_02158",2649,1269,1424,2391,3511,3628,1614,1965,2175
"Sepi_DM24B03_02159",43,18,27,31,54,40,20,35,28
"Sepi_DM24B03_02160",429,207,269,297,483,428,213,285,257
"Sepi_DM24B03_02161",875,441,504,631,959,949,382,583,542
"Sepi_DM24B03_02162",2756,1548,1710,2012,2938,2919,1341,1773,1614
"Sepi_DM24B03_02163",6662,4370,4516,5347,7569,7951,3691,4830,4691
"Sepi_DM24B03_02164",3631,2416,2392,2820,4172,4665,2041,2655,2437
"Sepi_DM24B03_02165",1566,1000,941,1354,1966,2303,1039,1270,1238
"Sepi_DM24B03_02166",4442,3378,3098,4648,6867,7433,3644,4404,4671
"Sepi_DM24B03_02167",149,146,120,171,306,334,156,169,158
"Sepi_DM24B03_02168",313,278,223,338,602,594,286,338,300
"Sepi_DM24B03_02169",1792,1164,1214,1337,2097,2048,873,1209,1174
"Sepi_DM24B03_02170",1580,1034,1117,840,1441,1427,656,924,802
"Sepi_DM24B03_02171",1943,1257,1342,972,1479,1337,780,1020,750
"Sepi_DM24B03_02172",1830,1211,1356,991,1450,1296,719,984,986
"Sepi_DM24B03_02173",1293,788,915,626,1009,896,551,743,556
"Sepi_DM24B03_02174",1961,1247,1261,1117,1661,1734,883,1238,1198
"Sepi_DM24B03_02175",6884,4257,4560,4153,5905,5727,2879,3923,3688
"Sepi_DM24B03_02176",4060,2529,2532,2194,3256,3092,1585,2274,2188
"Sepi_DM24B03_02177",351,167,200,379,732,544,553,664,386
"Sepi_DM24B03_02178",2081,918,1193,2061,4054,2888,2953,3382,1903
"Sepi_DM24B03_02179",5071,1807,2308,4348,6951,6067,4130,4594,4446
"Sepi_DM24B03_02180",6244,2482,3091,4525,7931,6547,5507,6539,5325
"Sepi_DM24B03_02181",6465,2723,3507,4090,7605,5731,6082,8323,6852
"Sepi_DM24B03_02182",2847,1268,1564,1796,3372,2553,2778,4835,3904
"Sepi_DM24B03_02183",135339,127416,124512,63574,99866,90389,56680,108227,97639
"Sepi_DM24B03_02184",1067,501,673,1490,2075,1965,920,1119,992
"Sepi_DM24B03_02185",1063,509,736,1491,1981,1945,862,988,843
"Sepi_DM24B03_02186",233,110,158,317,496,451,199,213,162
"Sepi_DM24B03_02187",442,227,296,734,1114,1002,399,519,434
"Sepi_DM24B03_02188",283,125,205,375,642,538,242,258,166
"Sepi_DM24B03_02189",81,36,57,114,191,142,67,58,37
"Sepi_DM24B03_02190",3143,1674,1899,6940,9339,10298,2894,3308,3444
"Sepi_DM24B03_02191",159,75,96,387,538,665,156,96,108
"Sepi_DM24B03_02192",460,195,228,1458,2144,2331,402,381,495
"Sepi_DM24B03_02193",97,44,64,292,447,467,79,65,67
"Sepi_DM24B03_02194",201,94,128,649,988,1161,195,174,182
"Sepi_DM24B03_02195",187,75,99,607,896,982,160,134,125
"Sepi_DM24B03_02196",281,122,181,1188,1677,1806,307,296,299
"Sepi_DM24B03_02197",52,19,31,251,375,389,86,67,65
"Sepi_DM24B03_02198",964,393,495,4851,6569,7509,1419,1281,1586
"Sepi_DM24B03_02199",238,107,131,1025,1488,1547,301,257,225
"Sepi_DM24B03_02200",428,193,229,2074,2818,3423,595,494,583
"Sepi_DM24B03_02201",86,34,51,348,554,618,95,87,90
"Sepi_DM24B03_02202",116,48,54,503,778,803,156,115,103
"Sepi_DM24B03_02203",262,97,131,1440,2112,2404,368,256,302
"Sepi_DM24B03_02204",67,12,34,330,498,457,86,65,63
"Sepi_DM24B03_02205",36,14,30,185,342,303,64,36,28
"Sepi_DM24B03_02206",754,355,460,4542,6214,7319,1151,1105,1035
"Sepi_DM24B03_02207",401,187,202,2512,3284,3637,544,549,590
"Sepi_DM24B03_02208",781,338,418,4138,5726,6477,1036,1046,1089
"Sepi_DM24B03_02209",895,421,542,5005,6597,7212,1142,1192,1224
"Sepi_DM24B03_02210",386,185,258,2057,3004,3162,534,451,402
"Sepi_DM24B03_02211",1177,552,692,7676,9832,11166,1779,1798,2003
"Sepi_DM24B03_02212",299,117,186,1631,2268,2438,402,389,374
"Sepi_DM24B03_02213",247,105,164,1433,2052,2087,353,351,325
"Sepi_DM24B03_02214",153,65,98,863,1396,1382,219,201,167
"Sepi_DM24B03_02215",48,24,34,269,427,397,77,54,57
"Sepi_DM24B03_02216",225,93,130,985,1393,1270,288,166,163
"Sepi_DM24B03_02217",1241,620,743,6299,8194,8295,1607,1245,1274
"Sepi_DM24B03_02218",2056,1106,1287,9220,12794,12531,2818,2459,2208
"Sepi_DM24B03_02219",21215,17934,16997,15431,22005,18258,17627,33561,30826
"Sepi_DM24B03_02220",117,68,83,804,1142,1052,283,341,312
"Sepi_DM24B03_02221",575,365,380,2842,4333,3702,1150,1388,1185
"Sepi_DM24B03_02222",10171,5472,6303,10448,14535,13781,9564,9429,9807
"Sepi_DM24B03_02223",9594,5303,6413,10118,14024,12283,8679,9044,8527
"Sepi_DM24B03_02224",70022,34609,37293,97863,123665,115818,95727,129237,126954
"Sepi_DM24B03_02225",11250,5407,6416,17394,24649,23657,16555,15564,14261
"Sepi_DM24B03_02226",7824,5159,5138,13016,17720,17719,11387,12929,13366
"Sepi_DM24B03_02227",240,429,353,88,246,175,101,129,92
"Sepi_DM24B03_02228",4290,8694,6542,1962,3758,3137,2417,2367,2991
"Sepi_DM24B03_02229",1704,5007,3558,1235,2495,1880,1703,1643,1959
"Sepi_DM24B03_02230",12646,21250,16722,6916,12329,9715,8329,11451,10878
"Sepi_DM24B03_02231",81050,30808,48372,48244,69510,62821,33777,24676,28565
"Sepi_DM24B03_02232",98386,39171,62327,58823,86708,73855,43178,32932,34043
"Sepi_DM24B03_02233",83027,59498,61263,29992,41754,36118,27023,52736,47331
"Sepi_DM24B03_02234",6274,6732,6909,4691,7677,6143,4636,6210,3876
"Sepi_DM24B03_02235",3679,4457,4316,3044,4671,3804,2646,3662,2208
"Sepi_DM24B03_02236",15134,26435,21894,10148,14427,12904,9456,13943,11916
"Sepi_DM24B03_02237",5316,6033,5707,2870,4303,3918,2367,2914,2909
"Sepi_DM24B03_02238",3507,5312,4316,2932,4490,4298,2460,2781,3200
"Sepi_DM24B03_02239",4524,6916,6081,4406,6836,5863,3709,4092,4452
"Sepi_DM24B03_02240",2312,3087,2478,1842,3096,2618,1638,2380,1990
"Sepi_DM24B03_02241",50811,40339,41430,30997,45169,36871,27976,45624,31363
"Sepi_DM24B03_02242",32,77,55,46,75,77,49,63,58
"Sepi_DM24B03_02243",15548,26056,21174,88304,88993,77920,132159,140128,166271
"Sepi_DM24B03_02244",5015,6577,6067,4786,8064,6622,9750,15651,12167
"Sepi_DM24B03_02245",406,469,415,336,580,567,399,655,624
"Sepi_DM24B03_02246",1796,2139,1763,2107,2993,3462,2217,3690,3967
"Sepi_DM24B03_02247",1702,1937,1812,2175,3373,3387,2205,2886,3046
"Sepi_DM24B03_02248",2858,3328,2574,5246,8027,8552,4686,5567,7143
"Sepi_DM24B03_02249",5568,4870,4487,5045,7791,7388,5640,9916,9590
"Sepi_DM24B03_02250",404385,99378,140115,229523,267293,243458,319640,435453,415049
"Sepi_DM24B03_02251",131802,29159,52756,55569,74603,59840,95724,102782,72597
"Sepi_DM24B03_02252",2266,1373,1545,1108,1757,1339,1428,2120,1507
"Sepi_DM24B03_02253",2189,3085,3004,2459,4485,3413,1956,2080,1826
"Sepi_DM24B03_02254",8942,10403,9515,8670,13426,11747,6722,7520,6100
"Sepi_DM24B03_02255",14298,17105,15310,12526,19334,17886,8989,12729,10714
"Sepi_DM24B03_02256",259,298,281,311,439,412,219,335,358
"Sepi_DM24B03_02257",1544,2075,2029,959,1470,1337,888,1547,1309
"Sepi_DM24B03_02258",3311,2708,2650,1870,2611,2281,2444,3380,2709
"Sepi_DM24B03_02259",29387,30439,26886,22237,32980,28833,21954,35650,32730
"Sepi_DM24B03_02260",6131,14033,10200,11018,16930,15455,8538,12806,10019
"Sepi_DM24B03_02261",28061,25107,23473,13230,19291,17113,12935,20342,17702
"Sepi_DM24B03_02262",21481,17615,17165,14609,20260,18478,13281,17747,16056
"Sepi_DM24B03_02263",3144,2690,2659,3266,4714,4355,2742,2901,3014
"Sepi_DM24B03_02264",827,3891,2516,745,1542,1318,784,1399,1121
"Sepi_DM24B03_02265",3488,14573,9646,2693,5283,4330,2656,4462,3441
"Sepi_DM24B03_02266",1492,1099,1284,987,1527,1420,725,962,756
"Sepi_DM24B03_02267",13646,11838,11612,15990,21243,20269,12916,14966,15211
"Sepi_DM24B03_02268",3867,4126,4201,4713,6897,6066,4832,5891,4442
"Sepi_DM24B03_02269",1823,2440,2072,2525,3866,3899,2714,3980,3257
"Sepi_DM24B03_02270",1640,2291,1943,2964,4776,4448,3392,4837,3788
"Sepi_DM24B03_02271",1336,2052,1592,4006,6031,5499,3949,6259,5277
"Sepi_DM24B03_02272",39301,27653,30181,43934,62858,51838,50721,84631,63490
"Sepi_DM24B03_02273",2052,1407,1590,1791,2774,2510,1669,1798,1716
"Sepi_DM24B03_02274",139,312,212,133,224,161,105,337,319
"Sepi_DM24B03_02275",5968,4618,4596,2862,4323,3712,2882,4167,3577
"Sepi_DM24B03_02276",2192,1944,1943,1358,2043,1728,1394,2055,1661
"Sepi_DM24B03_02277",15033,16891,14810,6340,10476,8330,7477,14396,11997
"Sepi_DM24B03_02278",1768979,1173523,1314711,794020,1129115,1081944,537378,574410,615371
"Sepi_DM24B03_02279",372093,653075,456159,322432,488409,615014,205512,184799,281216
"Sepi_DM24B03_02280",61020,114536,95577,42463,70761,75127,31058,28799,35607
"Sepi_DM24B03_02281",89461,216309,153664,73111,122181,135547,50214,53878,71701
"Sepi_DM24B03_02282",57867,158855,101744,52250,86847,98917,35031,47590,63210
"Sepi_DM24B03_02283",435626,483657,488804,288421,448646,450719,152299,162029,166994
"Sepi_DM24B03_02284",98695,181607,140812,131109,212074,233686,73329,72062,93828
"Sepi_DM24B03_02285",8811,19549,16095,3413,7564,7548,1953,2772,2634
"Sepi_DM24B03_02286",247165,349566,316809,42384,86669,71319,34528,62863,47168
"Sepi_DM24B03_02287",264341,430174,380501,53590,109648,90485,42537,75615,59267
"Sepi_DM24B03_02288",55657,146763,109881,30244,56542,52725,24546,26728,30200
"Sepi_DM24B03_02289",51021,135910,96524,33850,63065,64746,27344,28418,33566
"Sepi_DM24B03_02290",14763,18643,17829,11625,18680,16600,10524,12005,10112
"Sepi_DM24B03_02291",4787,6170,5559,4155,6458,5907,3726,5029,4419
"Sepi_DM24B03_02292",11865,11615,10531,13031,17403,18176,9295,11163,12871
"Sepi_DM24B03_02293",12408,12047,10965,13837,19370,18992,10059,11809,12449
"Sepi_DM24B03_02294",9716,8975,8625,11218,15889,14806,8048,8595,8915
"Sepi_DM24B03_02295",6826,6360,6138,8837,12066,12512,6597,6232,6671
"Sepi_DM24B03_02296",8209,7205,6918,12414,17264,17140,8953,7406,9539
"Sepi_DM24B03_02297",3927,4509,3840,7637,10655,11108,6011,5259,6978
"Sepi_DM24B03_02298",62262,77900,75528,24232,40787,35416,23744,36493,27561
"Sepi_DM24B03_02299",10934,15962,14789,6215,9924,9263,5024,6983,6116
"Sepi_DM24B03_02300",5596,9949,7512,6043,9926,8913,3626,3908,4960
"Sepi_DM24B03_02301",64455,31040,34784,43889,60188,58215,31434,29113,28572
"Sepi_DM24B03_02302",30643,13575,16276,18881,25967,26388,16470,15818,14622
"Sepi_DM24B03_02303",24372,11768,13690,14668,19950,18512,14578,16721,14026
"Sepi_DM24B03_02304",23651,11134,12799,14261,19603,19228,15525,19248,17859
"Sepi_DM24B03_02305",44100,74531,61067,12236,22866,18625,15182,35001,30798
"Sepi_DM24B03_02306",11670,6620,7674,24741,34120,30367,33739,43150,30701
"Sepi_DM24B03_02307",7770,4275,5240,16467,23142,18657,22496,26628,17218
"Sepi_DM24B03_02308",976,1715,1352,837,1420,1168,854,1561,1355
"Sepi_DM24B03_02325",105727,120178,109788,76812,117769,108256,61789,87139,71505
"Sepi_DM24B03_02326",15706,18377,17100,15657,24642,22572,11383,14439,13945
"Sepi_DM24B03_02327",3492,3260,3709,3512,5583,4586,2516,3088,2667
"Sepi_DM24B03_02328",6330,3881,5004,6948,10643,8915,4670,5336,4368
"Sepi_DM24B03_02329",40369,28546,34240,81671,135402,114746,44742,80803,51506
"Sepi_DM24B03_02330",3797,5820,5089,2447,4216,3292,2721,4819,3618
"Sepi_DM24B03_02331",95469,129869,114348,72393,122368,111819,51215,78155,76533
"Sepi_DM24B03_02332",11116,13488,12219,5593,9938,8492,4843,7898,6950
"Sepi_DM24B03_02333",10357,16038,13622,4967,8754,7415,4846,8148,6995
"Sepi_DM24B03_02334",57788,98352,79458,28993,47108,36766,29861,58709,50635
"Sepi_DM24B03_02335",14149,15751,15439,5489,9235,7981,5838,8982,6445
"Sepi_DM24B03_02336",8211,9199,8672,3300,5831,4503,3558,5820,4037
"Sepi_DM24B03_02337",35075,43241,39359,16816,25812,23156,17412,28973,24318
"Sepi_DM24B03_02338",19346,28519,26862,8846,13861,12067,8471,14150,10745
"Sepi_DM24B03_02339",33062,47528,47628,19712,31710,26507,17693,23420,17589
"Sepi_DM24B03_02340",5415,7022,6866,4854,7669,6219,4557,5884,4543
"Sepi_DM24B03_02341",116081,214726,193302,39523,75272,56244,35785,60040,42736
"Sepi_DM24B03_02342",130446,126396,128813,67095,98698,86178,57127,85617,64429
"Sepi_DM24B03_02343",39748,35801,42460,27665,44917,34780,26264,31028,20811
"Sepi_DM24B03_02344",129545,27582,43556,75131,91323,82419,95295,79588,67491
"Sepi_DM24B03_02345",168253,33859,57988,92030,115241,103034,128740,98369,73932
"Sepi_DM24B03_02346",56988,17854,25797,31142,43979,39210,43547,35662,28202
"Sepi_DM24B03_02347",8687,8658,7899,10438,16484,15493,9295,10924,11008
"Sepi_DM24B03_02348",118414,64081,77276,118248,159417,137179,155933,211821,175096
"Sepi_DM24B03_02349",8621,9709,8917,7886,12605,11192,6837,9092,8081
"Sepi_DM24B03_02350",1667,1776,1841,1528,2727,2228,1277,1363,1081
"Sepi_DM24B03_02351",22070,20656,22155,12282,19455,17021,9165,11132,8328
"Sepi_DM24B03_02352",71486,70433,70520,45910,73840,64745,34023,43719,36982
"Sepi_DM24B03_02353",4663,4191,4049,2503,4336,3796,2701,3393,2968
"Sepi_DM24B03_02354",1755,1780,1494,1143,1768,1585,1025,1428,1621
"Sepi_DM24B03_02355",2535,2389,2268,1646,2682,2337,1423,1812,1582
"Sepi_DM24B03_02356",13498,11251,10964,5778,8900,8038,6450,8365,6686
"Sepi_DM24B03_02357",10406,9151,9757,5686,9031,7539,6567,7353,5456
"Sepi_DM24B03_02358",25890,22655,21982,19755,28530,25942,21259,29353,25446
"Sepi_DM24B03_02359",26816,13116,18407,13306,19303,14870,19420,23256,15604
"Sepi_DM24B03_02360",15609,7576,9028,7710,10541,9584,10664,13235,11329
"Sepi_DM24B03_02361",13251,7697,8644,6049,8923,7796,5945,9490,7758
"Sepi_DM24B03_02362",2743,1417,1844,1212,1804,1456,1314,1941,1396
"Sepi_DM24B03_02366",14194,16687,17477,9937,16147,12936,9339,12584,8499
"Sepi_DM24B03_02367",41526,38645,39132,24996,39482,29537,23250,34346,25541
"Sepi_DM24B03_02368",32746,50699,42319,28434,45005,38866,24098,37189,33587
"Sepi_DM24B03_02369",1566,3688,2653,1463,2853,2114,1457,1918,1840
"Sepi_DM24B03_02371",1780,1910,1795,11292,20093,16917,15636,23765,20062
"Sepi_DM24B03_02372",3549,3587,3303,30083,53805,47852,41308,71232,61362
"Sepi_DM24B03_02373",6637,2580,3321,2380,3231,2992,2946,3739,4012
"Sepi_DM24B03_02374",7406,6679,6750,4459,6736,5945,4374,5801,5243
"Sepi_DM24B03_02375",7488,8600,7369,4838,6862,6409,4734,8224,7921
"Sepi_DM24B03_02376",4673,3681,4112,2172,3368,2715,2762,4530,3707
"Sepi_DM24B03_02377",9550,16804,12074,7784,12113,10126,6892,15548,14751
"Sepi_DM24B03_02378",732,1104,934,599,1098,851,588,1266,1092
"Sepi_DM24B03_02379",4155,6374,4681,3812,6261,4965,3625,8415,8096
"Sepi_DM24B03_02380",56671,107645,87183,105021,146760,131992,56341,92730,85555
"Sepi_DM24B03_02381",3373,2542,2807,12332,22636,19865,6781,17562,11619
"Sepi_DM24B03_02382",1445,1303,1385,5923,11236,9219,3230,7727,4543
"Sepi_DM24B03_02383",1418,1401,1469,5952,12690,10586,3510,8785,5287
"Sepi_DM24B03_02384",5772,13454,10335,10269,22158,19617,4405,10548,8622
"Sepi_DM24B03_02385",1032,3664,2816,2805,7124,5834,1244,2572,1951
"Sepi_DM24B03_02386",3097,1673,2134,1450,1942,1866,1802,3280,2880
"Sepi_DM24B03_02387",20936,31000,26711,4064,7263,6581,3490,7012,6140
"Sepi_DM24B03_02388",1287,1250,1260,470,848,668,404,639,487
"Sepi_DM24B03_02389",5798,5541,6192,2253,4195,3173,1780,2366,1762
"Sepi_DM24B03_02390",4520,4994,4913,2436,4350,3431,2083,3183,2773
"Sepi_DM24B03_02391",469,481,457,671,826,880,622,1224,1304
"Sepi_DM24B03_02392",6856,4072,5395,1938,3535,2991,2019,2392,1569
"Sepi_DM24B03_02393",3352,2059,1790,9873,19760,22750,3764,3707,4432
"Sepi_DM24B03_02394",273,417,338,1759,5149,4819,846,785,729
"Sepi_DM24B03_02396",614,838,768,243,453,400,320,448,335
"Sepi_DM24B03_02397",10042,6729,8212,2084,3663,2926,3454,7520,6813
"Sepi_DM24B03_02398",2261,2413,2401,4329,7865,6157,5780,8454,4761
"Sepi_DM24B03_02399",540,479,517,146,277,235,186,346,245
"Sepi_DM24B03_02400",163,278,238,140,243,215,140,277,267
"Sepi_DM24B03_02401",17231,22471,19152,8582,15226,13117,11131,19900,16672
"Sepi_DM24B03_02402",22790,29339,25452,11329,19452,15947,13741,25030,22169
"Sepi_DM24B03_02403",2741,3906,3079,1687,2721,2278,1848,3666,3330
"Sepi_DM24B03_02404",640,469,576,244,519,444,617,970,711
"Sepi_DM24B03_02405",1589,1441,1538,898,1467,1246,1800,2850,1882
"Sepi_DM24B03_02406",231,224,228,187,269,228,200,364,225
"Sepi_DM24B03_02407",60,64,68,48,91,70,67,110,77
"Sepi_DM24B03_02408",49345,64710,58324,25341,39668,37502,26786,37143,31374
"Sepi_DM24B03_02409",10858,25722,19829,13259,22003,20631,14733,12304,14726
"Sepi_DM24B03_02410",6441,20713,13878,8596,15344,14781,7169,9493,9379
"Sepi_DM24B03_02411",6230,17214,11931,7904,13892,13376,6848,10283,8726
"Sepi_DM24B03_02412",103911,33130,45472,73910,92427,75263,115217,141652,113069
"Sepi_DM24B03_02413",10072,5441,5308,14880,18543,18191,16647,20879,15407
"Sepi_DM24B03_02414",45879,54138,44597,37252,54713,50134,40081,63837,53623
"Sepi_DM24B03_02415",9673,27316,21043,9682,17380,14845,5635,15469,11934
"Sepi_DM24B03_02416",20914,4250,6467,12992,15579,13685,24407,25354,20558
"Sepi_DM24B03_02417",1877,488,673,6858,8175,7165,9399,13823,11000
"Sepi_DM24B03_02418",76899,35787,40818,160086,198020,205237,87430,84921,95174
"Sepi_DM24B03_02419",139185,64581,73642,298632,377752,387486,146390,130450,153112
"Sepi_DM24B03_02420",14393,43393,28061,13786,21480,16746,10095,22145,21618
"Sepi_DM24B03_02421",5970,4130,4177,2761,3585,3320,2274,4107,3457
"Sepi_DM24B03_02422",801,1220,1044,221,338,318,317,462,333
"Sepi_DM24B03_02423",692,1203,926,205,403,338,272,450,340
"Sepi_DM24B03_02424",67928,14981,27676,13784,21225,15232,27201,34692,23175
"Sepi_DM24B03_02425",353,832,570,87,189,103,92,184,205
"Sepi_DM24B03_02426",4716,6240,5293,3033,5700,4286,3224,6042,4688
"Sepi_DM24B03_02427",2602,3321,3024,2354,3778,2850,1881,2890,2119
"Sepi_DM24B03_02428",2991,2172,2289,1361,2005,1873,1440,2962,3147
"Sepi_DM24B03_02429",35086,23102,25735,16646,24709,20505,19878,33200,30256
"Sepi_DM24B03_02430",136,158,147,51,94,78,49,125,95
"Sepi_DM24B03_02431",1284,1534,1401,675,1138,894,687,1426,1211
"Sepi_DM24B03_02432",348,702,587,135,298,227,172,289,211
"Sepi_DM24B03_02433",57439,145375,120740,19700,39756,33332,18700,28085,18863
"Sepi_DM24B03_02434",121206,408569,296152,61723,126496,104060,56675,90985,63955
"Sepi_DM24B03_02435",41915,127547,97199,18963,39922,34456,18706,27698,18706
"Sepi_DM24B03_02436",237,439,317,236,469,387,180,228,214
"Sepi_DM24B03_02437",651,610,549,398,709,516,426,685,590
"Sepi_DM24B03_02438",47603,49147,50748,19836,31788,24759,21802,33226,23694
"Sepi_DM24B03_02439",7169,8107,7914,3666,5711,4579,3824,6172,4563
"Sepi_DM24B03_02440",2945,4813,4699,1463,2912,2301,1540,2009,1318
"Sepi_DM24B03_02441",1462,2213,2123,920,1882,1287,1000,1687,1166
"Sepi_DM24B03_02442",86,65,57,1296,2508,2445,1213,1871,2207
"Sepi_DM24B03_02443",110,47,64,1860,2993,3646,1408,1844,2535
"Sepi_DM24B03_02444",705,484,542,6111,10440,10686,6564,7869,7832
"Sepi_DM24B03_02445",2947,2562,2653,13564,21828,20535,17555,20808,15547
"Sepi_DM24B03_02446",2662,2232,2351,4933,7973,6789,6669,8491,5618
"Sepi_DM24B03_02447",75440,63347,68939,17659,30251,24479,8931,11145,10312
"Sepi_DM24B03_02448",309,1376,863,55,144,91,67,136,106
"Sepi_DM24B03_02449",764,743,871,487,757,586,915,1138,767
"Sepi_DM24B03_02450",7373,8393,7769,5503,7804,7007,7801,12195,10606
"Sepi_DM24B03_02451",20218,18362,17704,12107,16703,15412,18308,26782,21893
"Sepi_DM24B03_02452",5181,4291,4442,2708,3780,3242,4001,5631,4463
"Sepi_DM24B03_02453",502,654,540,760,1158,1007,516,843,670
"Sepi_DM24B03_02454",11426,5814,6756,10294,14153,12551,10183,15134,14440
"Sepi_DM24B03_02455",144,152,137,581,1012,792,716,1385,1080
"Sepi_DM24B03_02456",143,185,163,232,355,377,666,1562,999
"Sepi_DM24B03_02457",4418,4083,4341,1152,1873,1542,1147,2004,1577
"Sepi_DM24B03_02458",13484,13678,11970,4748,6563,5978,4013,8639,8119
"Sepi_DM24B03_02459",3630,3496,3547,1091,1727,1362,1013,1916,1591
"Sepi_DM24B03_02460",546,224,311,1609,2350,2101,580,489,473
"Sepi_DM24B03_02461",1372,852,883,3828,5056,4870,1447,1603,1456
"Sepi_DM24B03_02462",110,62,77,203,307,266,80,130,95
"Sepi_DM24B03_02463",644,548,577,531,736,684,511,492,578
"Sepi_DM24B03_02464",344,355,341,343,495,456,323,438,494
"Sepi_DM24B03_02465",11729,20476,19360,4827,9230,7644,4340,7492,5322
"Sepi_DM24B03_02466",6143,11311,10615,2739,5268,4370,2626,4802,3481
"Sepi_DM24B03_02467",15843,31345,25418,8273,15933,13336,7682,15773,13929
"Sepi_DM24B03_02468",12632,15488,14263,7783,12126,9931,7689,14823,12578
"Sepi_DM24B03_02469",884,402,382,95,174,135,115,269,246
"Sepi_DM24B03_02470",9490,7648,8540,1072,2080,1621,1069,1745,1291
"Sepi_DM24B03_02471",7396,5286,6086,761,1436,1163,774,965,759
"Sepi_DM24B03_02472",8048,5606,7213,825,1445,1226,964,949,782
"Sepi_DM24B03_02473",10079,14192,12603,6197,10803,9077,4731,6239,4811
