## Fri Jan 13 16:40:48 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
group_3105	176279.SERP0528	0.0	967.0	COG0260@1|root,COG0260@2|Bacteria,1TPJZ@1239|Firmicutes,4HAPW@91061|Bacilli,4GX36@90964|Staphylococcaceae	91061|Bacilli	E	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	pepA	GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0016787,GO:0019538,GO:0030145,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.11.1	ko:K01255	ko00480,ko01100,map00480,map01100	-	R00899,R04951	RC00096,RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_M17,Peptidase_M17_N
group_3106	176279.SERP0526	3.53e-80	238.0	COG0316@1|root,COG0316@2|Bacteria,1V6IN@1239|Firmicutes,4HIKA@91061|Bacilli,4GZ46@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the HesB IscA family	erpA	GO:0003674,GO:0005198,GO:0005488,GO:0006807,GO:0008150,GO:0008152,GO:0010467,GO:0019538,GO:0043170,GO:0044238,GO:0048037,GO:0051536,GO:0051540,GO:0051604,GO:0071704,GO:0097428,GO:1901564	-	ko:K13628	-	-	-	-	ko00000,ko03016	-	-	-	Fe-S_biosyn
group_3108	176279.SERP0830	0.0	1091.0	COG0442@1|root,COG0442@2|Bacteria,1TRBV@1239|Firmicutes,4H9NN@91061|Bacilli,4GXU9@90964|Staphylococcaceae	91061|Bacilli	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS	proS	GO:0000166,GO:0002161,GO:0003674,GO:0003824,GO:0004812,GO:0004827,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006433,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0106074,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2b,tRNA_edit
group_3112	176279.SERP1230	1.4e-223	620.0	COG3180@1|root,COG3180@2|Bacteria,1UVXN@1239|Firmicutes,4HEJT@91061|Bacilli,4GX1B@90964|Staphylococcaceae	91061|Bacilli	S	Transition state regulatory protein AbrB	-	-	-	ko:K07120	-	-	-	-	ko00000	-	-	-	AbrB
group_3109	55511.Q4ZE16_9CAUD	4.31e-118	352.0	4QDBN@10239|Viruses,4QX0G@35237|dsDNA viruses  no RNA stage,4QR19@28883|Caudovirales,4QM8W@10699|Siphoviridae	10699|Siphoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2
group_3110	176280.SE_2110	2.49e-277	758.0	COG3425@1|root,COG3425@2|Bacteria,1TR4K@1239|Firmicutes,4HA67@91061|Bacilli,4GY29@90964|Staphylococcaceae	91061|Bacilli	I	Hydroxymethylglutaryl-CoA synthase	mvaS	GO:0003674,GO:0003824,GO:0004421,GO:0006629,GO:0006720,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016740,GO:0016746,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0046912,GO:0071704,GO:1901576	2.3.3.10	ko:K01641	ko00072,ko00280,ko00650,ko00900,ko01100,ko01110,ko01130,map00072,map00280,map00650,map00900,map01100,map01110,map01130	M00088,M00095	R01978	RC00004,RC00503	ko00000,ko00001,ko00002,ko01000	-	-	-	HMG_CoA_synt_C,HMG_CoA_synt_N
group_3111	1034809.SLUG_08610	6.35e-79	236.0	COG2963@1|root,COG2963@2|Bacteria,1V6XW@1239|Firmicutes,4HIUS@91061|Bacilli,4H00P@90964|Staphylococcaceae	91061|Bacilli	L	transposase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
adhP	176279.SERP0257	2.63e-241	663.0	COG1064@1|root,COG1064@2|Bacteria,1TP5B@1239|Firmicutes,4HA9Z@91061|Bacilli,4GYRE@90964|Staphylococcaceae	91061|Bacilli	C	alcohol dehydrogenase (NAD) activity	adhP	GO:0003674,GO:0003824,GO:0004022,GO:0005488,GO:0008150,GO:0008152,GO:0008270,GO:0016491,GO:0016614,GO:0016616,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0055114	1.1.1.1	ko:K00001,ko:K13953	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
group_3113	176279.SERP0936	6.3e-251	689.0	COG0287@1|root,COG0287@2|Bacteria,1TPXG@1239|Firmicutes,4HBI4@91061|Bacilli,4GX70@90964|Staphylococcaceae	91061|Bacilli	E	prephenate dehydrogenase	tyrA	GO:0000166,GO:0003674,GO:0003824,GO:0004665,GO:0005488,GO:0006082,GO:0006520,GO:0006570,GO:0006571,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008977,GO:0009058,GO:0009072,GO:0009073,GO:0009095,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019438,GO:0019752,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0070403,GO:0071704,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.3.1.12	ko:K04517	ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230	M00025	R01728	RC00125	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU22610	ACT,PDH
group_3117	176279.SERP1854	1.28e-103	300.0	COG1763@1|root,COG1763@2|Bacteria,1VFA0@1239|Firmicutes,4HNMQ@91061|Bacilli,4GZGW@90964|Staphylococcaceae	91061|Bacilli	H	molybdopterin-guanine dinucleotide biosynthesis protein	mobB	-	-	ko:K03753	-	-	-	-	ko00000	-	-	-	MobB
group_3114	176279.SERP0948	1.96e-177	494.0	COG0561@1|root,COG0561@2|Bacteria,1TQTU@1239|Firmicutes,4HDUC@91061|Bacilli,4GYFP@90964|Staphylococcaceae	91061|Bacilli	S	haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
group_3116	176279.SERP0559	1.22e-26	97.4	COG3666@1|root,COG3666@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K07487	-	-	-	-	ko00000	-	-	-	-
group_3118	176279.SERP1032	2.1e-123	352.0	COG5582@1|root,COG5582@2|Bacteria,1V5KV@1239|Firmicutes,4I6UN@91061|Bacilli,4GZ1C@90964|Staphylococcaceae	91061|Bacilli	S	UPF0302 domain	-	-	-	-	-	-	-	-	-	-	-	-	IDEAL,UPF0302
group_3119	176280.SE_1153	5.11e-302	825.0	COG0128@1|root,COG0128@2|Bacteria,1TPIH@1239|Firmicutes,4HBHZ@91061|Bacilli,4GXRM@90964|Staphylococcaceae	91061|Bacilli	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	GO:0003674,GO:0003824,GO:0003866,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0019438,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046417,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
group_3120	176279.SERP0547	8.2e-245	673.0	COG0584@1|root,COG0584@2|Bacteria,1UY23@1239|Firmicutes,4HEAD@91061|Bacilli,4GXA6@90964|Staphylococcaceae	91061|Bacilli	C	glycerophosphoryl diester phosphodiesterase	glpQ	GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0006066,GO:0006071,GO:0006629,GO:0008081,GO:0008150,GO:0008152,GO:0008889,GO:0009987,GO:0016787,GO:0016788,GO:0019400,GO:0019751,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0046872,GO:0071704,GO:1901615	3.1.3.1,3.1.4.46	ko:K01113,ko:K01126	ko00564,ko00790,ko01100,ko02020,map00564,map00790,map01100,map02020	M00126	R01030,R01470,R04620	RC00017,RC00425	ko00000,ko00001,ko00002,ko01000	-	-	-	GDPD
group_3122	176279.SERP0569	3.38e-73	221.0	2BHKA@1|root,32BNW@2|Bacteria,1TXXR@1239|Firmicutes,4I70H@91061|Bacilli,4GZQ7@90964|Staphylococcaceae	91061|Bacilli	S	Domain of unknown function (DUF3899)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3899
group_3124	176279.SERP0834	2.93e-56	175.0	COG2740@1|root,COG2740@2|Bacteria,1VEJS@1239|Firmicutes,4HKBY@91061|Bacilli,4GZC8@90964|Staphylococcaceae	91061|Bacilli	K	nucleic-acid-binding protein implicated in transcription termination	ylxR	-	-	ko:K07742	-	-	-	-	ko00000	-	-	-	DUF448
group_3125	176279.SERP0518	0.0	959.0	COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,4GY8Z@90964|Staphylococcaceae	91061|Bacilli	Q	Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall	dltA	GO:0000166,GO:0000270,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006023,GO:0006024,GO:0006082,GO:0006807,GO:0006810,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009405,GO:0009987,GO:0016053,GO:0016208,GO:0016874,GO:0016877,GO:0016878,GO:0016879,GO:0016881,GO:0017076,GO:0019350,GO:0022857,GO:0030203,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034645,GO:0035639,GO:0036094,GO:0042546,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044281,GO:0044283,GO:0044419,GO:0044424,GO:0044464,GO:0046374,GO:0047473,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0070394,GO:0070395,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.13	ko:K03367	ko00473,ko01503,ko02020,ko05150,map00473,map01503,map02020,map05150	M00725	R02718	RC00037,RC00094	ko00000,ko00001,ko00002,ko01000,ko01504	-	-	-	AMP-binding,AMP-binding_C
group_1853	176279.SERP1934	8.49e-66	200.0	COG1695@1|root,COG1695@2|Bacteria,1VA8U@1239|Firmicutes,4HKPC@91061|Bacilli,4GZD0@90964|Staphylococcaceae	91061|Bacilli	K	Transcriptional regulator, PadR family	-	-	-	ko:K10947	-	-	-	-	ko00000,ko03000	-	-	-	PadR
group_3127	176279.SERP0548	0.0	903.0	COG0165@1|root,COG0165@2|Bacteria,1TNZ6@1239|Firmicutes,4HB24@91061|Bacilli,4GY1W@90964|Staphylococcaceae	91061|Bacilli	E	Argininosuccinate lyase	argH	GO:0003674,GO:0003824,GO:0004056,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016829,GO:0016840,GO:0016842,GO:0019752,GO:0042450,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.3.2.1	ko:K01755	ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,map00220,map00250,map01100,map01110,map01130,map01230	M00029,M00844,M00845	R01086	RC00445,RC00447	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ASL_C2,Lyase_1
group_3128	176279.SERP1028	7.93e-270	739.0	COG0438@1|root,COG0438@2|Bacteria,1TPS8@1239|Firmicutes,4HA43@91061|Bacilli,4GX3E@90964|Staphylococcaceae	91061|Bacilli	M	Glycosyl transferase 4-like	bshA	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006790,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016053,GO:0016137,GO:0016138,GO:0016740,GO:0016757,GO:0019752,GO:0036094,GO:0043436,GO:0044237,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0051186,GO:0051188,GO:0071704,GO:0071792,GO:0071793,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901363,GO:1901576,GO:1901657,GO:1901659	-	ko:K00754	-	-	-	-	ko00000,ko01000	-	GT4	-	Glyco_transf_4,Glycos_transf_1
group_3130	176279.SERP1379	0.0	1818.0	COG4717@1|root,COG4717@2|Bacteria,1TQP3@1239|Firmicutes,4HBCA@91061|Bacilli,4GX3H@90964|Staphylococcaceae	91061|Bacilli	D	AAA domain	yhaN	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	AAA_27
deoA	176279.SERP1744	1.15e-298	816.0	COG0213@1|root,COG0213@2|Bacteria,1TPCH@1239|Firmicutes,4H9NP@91061|Bacilli,4GXY1@90964|Staphylococcaceae	91061|Bacilli	F	phosphorylase	deoA	GO:0003674,GO:0003824,GO:0004645,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009032,GO:0009112,GO:0009116,GO:0009987,GO:0016154,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0072527,GO:1901135,GO:1901360,GO:1901564,GO:1901657	2.4.2.2	ko:K00756	ko00240,ko01100,map00240,map01100	-	R01570,R01876,R02296,R02484	RC00063	ko00000,ko00001,ko01000	-	-	-	Glycos_trans_3N,Glycos_transf_3,PYNP_C
group_3132	176279.SERP0752	1.2e-196	544.0	COG1496@1|root,COG1496@2|Bacteria,1TS34@1239|Firmicutes,4HFUM@91061|Bacilli,4GXXT@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the multicopper oxidase YfiH RL5 family	ylmD	GO:0003674,GO:0003824,GO:0005488,GO:0005507,GO:0008150,GO:0008152,GO:0016491,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0055114	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4
group_3133	176279.SERP0607	0.0	968.0	COG0769@1|root,COG0769@2|Bacteria,1TPQE@1239|Firmicutes,4H9T1@91061|Bacilli,4GXH2@90964|Staphylococcaceae	91061|Bacilli	M	Catalyzes the addition of L-lysine to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	GO:0000166,GO:0000270,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0007049,GO:0008144,GO:0008150,GO:0008152,GO:0008360,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016043,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0022603,GO:0022604,GO:0030203,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034645,GO:0035639,GO:0036094,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0045229,GO:0047482,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051301,GO:0065007,GO:0065008,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.3.2.13,6.3.2.7	ko:K01928,ko:K05362	ko00300,ko00550,ko01100,map00300,map00550,map01100	-	R02786,R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
group_3134	176279.SERP0812	3.49e-172	481.0	COG0164@1|root,COG0164@2|Bacteria,1V1D6@1239|Firmicutes,4HB7M@91061|Bacilli,4GXD1@90964|Staphylococcaceae	91061|Bacilli	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006298,GO:0006401,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0032299,GO:0032991,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0046872,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1901576	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
group_3138	176280.SE_2094	3.75e-55	173.0	2C58I@1|root,302WR@2|Bacteria,1UD1S@1239|Firmicutes,4IPI7@91061|Bacilli,4GZSP@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3137	1159488.SEQMU2_12740	5.3e-16	74.3	2CA6Q@1|root,305QJ@2|Bacteria,1TYI6@1239|Firmicutes,4I7NM@91061|Bacilli,4H126@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3139	176280.SE_1748	1.62e-177	497.0	COG0639@1|root,COG0639@2|Bacteria,1V41P@1239|Firmicutes,4HHMY@91061|Bacilli,4GY48@90964|Staphylococcaceae	91061|Bacilli	T	Calcineurin-like phosphoesterase superfamily domain	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos_2
group_3140	176279.SERP0326	1.42e-32	113.0	29V1D@1|root,30GEI@2|Bacteria,1TY8V@1239|Firmicutes,4I7CC@91061|Bacilli,4H0BU@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3141	176279.SERP1187	2.3e-236	651.0	COG2141@1|root,COG2141@2|Bacteria,1TQWJ@1239|Firmicutes,4HBMR@91061|Bacilli,4GXUM@90964|Staphylococcaceae	91061|Bacilli	C	COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0016491,GO:0016705,GO:0044424,GO:0044444,GO:0044464,GO:0055114	-	-	-	-	-	-	-	-	-	-	Bac_luciferase
group_3142	176279.SERP1868	6.03e-195	543.0	COG4413@1|root,COG4413@2|Bacteria,1V2Q4@1239|Firmicutes,4HFS9@91061|Bacilli,4GXDY@90964|Staphylococcaceae	91061|Bacilli	E	urea transporter	yut	-	-	ko:K08717	-	-	-	-	ko00000,ko02000	1.A.28.2	-	-	UT
queA	176280.SE_1323	4.32e-246	676.0	COG0809@1|root,COG0809@2|Bacteria,1TPKD@1239|Firmicutes,4H9PT@91061|Bacilli,4GXUJ@90964|Staphylococcaceae	91061|Bacilli	J	Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA)	queA	GO:0002097,GO:0002099,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016853,GO:0018130,GO:0019438,GO:0034404,GO:0034470,GO:0034641,GO:0034654,GO:0034660,GO:0042455,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046116,GO:0046483,GO:0051075,GO:0055086,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.99.17	ko:K07568	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Queuosine_synth
group_3144	176279.SERP0559	3.41e-27	99.0	COG3666@1|root,COG3666@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K07487	-	-	-	-	ko00000	-	-	-	-
group_3146	176280.SE_0651	3.12e-56	175.0	COG3666@1|root,COG3666@2|Bacteria,1TQQ9@1239|Firmicutes,4H9KK@91061|Bacilli,4GY76@90964|Staphylococcaceae	91061|Bacilli	L	COG3666 Transposase and inactivated derivatives	-	-	-	ko:K07487	-	-	-	-	ko00000	-	-	-	DUF772
group_3147	279808.SH1403	5.37e-42	142.0	COG3666@1|root,COG3666@2|Bacteria,1UUTD@1239|Firmicutes,4I2PI@91061|Bacilli,4H0S2@90964|Staphylococcaceae	91061|Bacilli	L	Transposase DDE domain	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3148	176280.SE_1029	0.0	1593.0	COG0419@1|root,COG0419@2|Bacteria,1TPCS@1239|Firmicutes,4H9Q3@91061|Bacilli,4GXBM@90964|Staphylococcaceae	91061|Bacilli	L	SbcCD cleaves DNA hairpin structures. These structures can inhibit DNA replication and are intermediates in certain DNA recombination reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity (By similarity)	sbcC	GO:0000166,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004527,GO:0005488,GO:0005524,GO:0006139,GO:0006259,GO:0006260,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016787,GO:0016788,GO:0017076,GO:0030554,GO:0031668,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901576	-	ko:K03546	-	-	-	-	ko00000,ko03400	-	-	-	AAA_23,SbcCD_C
