## Fri Jan 13 17:18:22 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
group_3326	435837.HMPREF0798_00625	2.96e-174	488.0	COG1176@1|root,COG1176@2|Bacteria,1TQ7Z@1239|Firmicutes,4HAYS@91061|Bacilli,4GXBP@90964|Staphylococcaceae	91061|Bacilli	P	ABC-type spermidine putrescine transport system, permease component I	potB	-	-	ko:K11071	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1
group_3331	435837.HMPREF0798_00073	1.27e-70	212.0	COG0526@1|root,COG0526@2|Bacteria,1VAS6@1239|Firmicutes,4HKGM@91061|Bacilli,4GZD1@90964|Staphylococcaceae	91061|Bacilli	CO	Thioredoxin	ytpP	GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006662,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0018904,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071704,GO:0097237,GO:0098754,GO:0098869,GO:1990748	-	-	-	-	-	-	-	-	-	-	Thioredoxin
mvaD	629742.STAHO0001_1880	8.66e-229	630.0	COG3407@1|root,COG3407@2|Bacteria,1TQXR@1239|Firmicutes,4HAM6@91061|Bacilli,4GXUX@90964|Staphylococcaceae	91061|Bacilli	I	decarboxylase	mvaD	-	4.1.1.33	ko:K01597	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00095	R01121	RC00453	ko00000,ko00001,ko00002,ko01000	-	-	-	GHMP_kinases_C,GHMP_kinases_N
group_3332	629742.STAHO0001_1464	3.71e-240	662.0	COG2199@1|root,COG2199@2|Bacteria,1V2DV@1239|Firmicutes,4HGTT@91061|Bacilli,4GX1Q@90964|Staphylococcaceae	91061|Bacilli	T	signal transduction by protein phosphorylation	-	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0031224,GO:0035556,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0045229,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	GGDEF
group_3335	435837.HMPREF0798_00350	6.25e-122	347.0	COG0454@1|root,COG0456@2|Bacteria,1VCVY@1239|Firmicutes,4IS59@91061|Bacilli,4GYE1@90964|Staphylococcaceae	91061|Bacilli	K	Acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
group_3339	435837.HMPREF0798_00106	6.65e-168	468.0	COG2220@1|root,COG2220@2|Bacteria,1TQR1@1239|Firmicutes,4HBM0@91061|Bacilli,4GXB8@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the UPF0173 family	ytkL	GO:0003674,GO:0003824,GO:0016787	-	-	-	-	-	-	-	-	-	-	Lactamase_B_3
group_3342	435837.HMPREF0798_01544	1.64e-237	653.0	COG2130@1|root,COG2130@2|Bacteria,1TQUE@1239|Firmicutes,4HCHY@91061|Bacilli,4GY9X@90964|Staphylococcaceae	91061|Bacilli	S	N-terminal domain of oxidoreductase	yfmJ	GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009056,GO:0009636,GO:0009987,GO:0016491,GO:0019439,GO:0042221,GO:0044237,GO:0044248,GO:0050896,GO:0055114	1.6.5.5	ko:K00344,ko:K07119	-	-	-	-	ko00000,ko01000	-	-	-	ADH_N_2,ADH_zinc_N
nreC~~~nreC_2~~~nreC_1	435837.HMPREF0798_01354	8.69e-149	419.0	COG2197@1|root,COG2197@2|Bacteria,1TSBV@1239|Firmicutes,4HC74@91061|Bacilli,4GXZN@90964|Staphylococcaceae	91061|Bacilli	K	Member of the two-component regulatory system NreB NreC involved in the control of dissimilatory nitrate nitrite reduction in response to oxygen. Phosphorylated NreC binds to a GC-rich palindromic sequence at the promoters of the nitrate (narGHJI) and nitrite (nir) reductase operons, as well as the	nreC	GO:0000160,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023052,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	ko:K07696	ko02020,map02020	M00483	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	GerE,Response_reg
group_3343	279808.SH0072	0.0	1183.0	COG0366@1|root,COG0366@2|Bacteria,1TP53@1239|Firmicutes,4HA1G@91061|Bacilli,4GWZH@90964|Staphylococcaceae	91061|Bacilli	G	Alpha-amylase domain	malL	-	3.2.1.10,3.2.1.20	ko:K01182,ko:K01187	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00028,R00801,R00802,R01718,R01791,R06087,R06088,R06199	RC00028,RC00049,RC00059,RC00077,RC00451	ko00000,ko00001,ko01000	-	GH13,GH31	-	Alpha-amylase,Malt_amylase_C
group_3350	435837.HMPREF0798_00278	8.09e-260	713.0	COG2195@1|root,COG2195@2|Bacteria,1TP3A@1239|Firmicutes,4HA04@91061|Bacilli,4GX57@90964|Staphylococcaceae	91061|Bacilli	E	Peptidase T-like protein	yqjE	-	3.4.11.14,3.4.11.4	ko:K01258,ko:K01263	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20
group_3351	629742.STAHO0001_2248	7.7e-126	361.0	COG1825@1|root,COG1825@2|Bacteria,1VA38@1239|Firmicutes,4HGMQ@91061|Bacilli,4GXFN@90964|Staphylococcaceae	91061|Bacilli	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
group_3352	629742.STAHO0001_0388	0.0	996.0	COG4085@1|root,COG4085@2|Bacteria,1TSI3@1239|Firmicutes,4HAWG@91061|Bacilli,4GY2C@90964|Staphylococcaceae	91061|Bacilli	S	PFAM nucleic acid binding, OB-fold, tRNA	M1-554	-	-	-	-	-	-	-	-	-	-	-	ABC_transp_aux
group_3353	629742.STAHO0001_0003	1.35e-106	307.0	COG1225@1|root,COG1225@2|Bacteria,1V3N5@1239|Firmicutes,4HH7Z@91061|Bacilli,4GYY4@90964|Staphylococcaceae	91061|Bacilli	O	Redoxin	bcp	GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0019725,GO:0042221,GO:0042592,GO:0045454,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051920,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
group_3354	435837.HMPREF0798_00853	0.0	931.0	COG0457@1|root,COG0457@2|Bacteria,1UNAZ@1239|Firmicutes,4HDQ7@91061|Bacilli,4GX7F@90964|Staphylococcaceae	91061|Bacilli	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_19
group_3357	1229783.C273_11680	3.31e-48	155.0	COG0695@1|root,COG0695@2|Bacteria,1VK60@1239|Firmicutes,4IS2R@91061|Bacilli,4H1SX@90964|Staphylococcaceae	1239|Firmicutes	O	COG0695 Glutaredoxin and related proteins	nrdH	-	-	ko:K03676,ko:K06191	-	-	-	-	ko00000,ko03110	-	-	-	Glutaredoxin
group_3359	629742.STAHO0001_0354	2.35e-106	312.0	COG0451@1|root,COG0451@2|Bacteria,1V1S9@1239|Firmicutes,4HDRB@91061|Bacilli,4GZ15@90964|Staphylococcaceae	91061|Bacilli	GM	NAD-dependent epimerase	cap5N	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase
group_3360	629742.STAHO0001_1336	5.96e-122	347.0	COG0698@1|root,COG0698@2|Bacteria,1U9Y4@1239|Firmicutes,4HE4C@91061|Bacilli,4GXHH@90964|Staphylococcaceae	91061|Bacilli	G	Galactose-6-phosphate isomerase subunit LacB	lacB	GO:0003674,GO:0003824,GO:0005975,GO:0005984,GO:0005988,GO:0005990,GO:0005996,GO:0006012,GO:0008150,GO:0008152,GO:0009056,GO:0009311,GO:0009313,GO:0009987,GO:0016052,GO:0016853,GO:0016860,GO:0016861,GO:0019318,GO:0019320,GO:0019388,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046352,GO:0046365,GO:0050044,GO:0071704,GO:1901575	5.3.1.26	ko:K01819	ko00052,ko01100,map00052,map01100	-	R03240	RC00376	ko00000,ko00001,ko01000	-	-	-	LacAB_rpiB
cdaA	435837.HMPREF0798_01968	4.94e-177	496.0	COG1624@1|root,COG1624@2|Bacteria,1TPRW@1239|Firmicutes,4H9XZ@91061|Bacilli,4GWXY@90964|Staphylococcaceae	91061|Bacilli	S	Catalyzes the condensation of 2 ATP molecules into cyclic di-AMP (c-di-AMP), a second messenger used to regulate differing processes in different bacteria	dacA	GO:0000166,GO:0003674,GO:0003824,GO:0004016,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006139,GO:0006163,GO:0006164,GO:0006171,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009187,GO:0009190,GO:0009259,GO:0009260,GO:0009975,GO:0009987,GO:0016020,GO:0016021,GO:0016740,GO:0016772,GO:0016779,GO:0016829,GO:0016849,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0031224,GO:0031226,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0046058,GO:0046390,GO:0046483,GO:0052652,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.7.85	ko:K18672	-	-	-	-	ko00000,ko01000	-	-	-	DisA_N
group_3362	435837.HMPREF0798_00716	4.72e-242	666.0	COG1173@1|root,COG1173@2|Bacteria,1TP4R@1239|Firmicutes,4H9PZ@91061|Bacilli,4GWYG@90964|Staphylococcaceae	91061|Bacilli	EP	permease	oppC	-	-	ko:K15582	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1,OppC_N
group_3363	435837.HMPREF0798_02145	4.1e-181	505.0	COG1774@1|root,COG1774@2|Bacteria,1TP1V@1239|Firmicutes,4H9M9@91061|Bacilli,4GWZ4@90964|Staphylococcaceae	91061|Bacilli	S	Signal peptidase	yaaT	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009653,GO:0009987,GO:0030154,GO:0030435,GO:0032502,GO:0043934,GO:0044424,GO:0044464,GO:0048646,GO:0048856,GO:0048869	-	-	-	-	-	-	-	-	-	-	PSP1
group_3364	525378.HMPREF0793_0921	1.11e-81	252.0	2DM4B@1|root,31P3A@2|Bacteria,1V825@1239|Firmicutes,4HIW9@91061|Bacilli,4GYXY@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	-
graR_2~~~graR_1~~~graR	435837.HMPREF0798_00948	5.24e-158	443.0	COG0745@1|root,COG0745@2|Bacteria,1TR32@1239|Firmicutes,4HAUJ@91061|Bacilli,4GXXP@90964|Staphylococcaceae	91061|Bacilli	K	COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	graR	GO:0000160,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009405,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023052,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0042221,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044419,GO:0044424,GO:0044464,GO:0046483,GO:0046677,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	ko:K11630,ko:K19078	ko01503,ko02020,map01503,map02020	M00469,M00725,M00726,M00730,M00733,M00738	-	-	ko00000,ko00001,ko00002,ko01504,ko02022	-	-	-	Response_reg,Trans_reg_C
group_3366	435837.HMPREF0798_00125	0.0	866.0	COG3611@1|root,COG3611@2|Bacteria,1TSBB@1239|Firmicutes,4H9RI@91061|Bacilli,4GWZV@90964|Staphylococcaceae	91061|Bacilli	L	membrane attachment protein	dnaB	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006269,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0017076,GO:0018130,GO:0019438,GO:0030554,GO:0030894,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032991,GO:0032993,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990077	-	ko:K03346	-	-	-	-	ko00000,ko03032	-	-	-	DnaB_2
rlmD	629742.STAHO0001_0051	0.0	910.0	COG2265@1|root,COG2265@2|Bacteria,1TP4H@1239|Firmicutes,4HA6M@91061|Bacilli,4GWYV@90964|Staphylococcaceae	91061|Bacilli	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumA	GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0032259,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363	2.1.1.190	ko:K03215	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	tRNA_U5-meth_tr
group_3368	435837.HMPREF0798_00912	0.0	1172.0	COG1299@1|root,COG1445@1|root,COG1762@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,COG1762@2|Bacteria,1TPKU@1239|Firmicutes,4H9KR@91061|Bacilli,4GXVJ@90964|Staphylococcaceae	91061|Bacilli	G	PTS system, fructose-specific	fruA	-	2.7.1.202	ko:K02768,ko:K02769,ko:K02770	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1	-	-	PTS_EIIA_2,PTS_EIIC,PTS_IIB
thrC	629742.STAHO0001_0670	2.75e-245	674.0	COG0498@1|root,COG0498@2|Bacteria,1TP25@1239|Firmicutes,4HA1F@91061|Bacilli,4GXEP@90964|Staphylococcaceae	91061|Bacilli	E	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine	thrC	-	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS06615	PALP
group_3370	1034809.SLUG_24120	2.82e-104	307.0	COG0745@1|root,COG0745@2|Bacteria,1TT2Z@1239|Firmicutes,4HDGH@91061|Bacilli,4GYSK@90964|Staphylococcaceae	91061|Bacilli	T	COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
group_3371	435837.HMPREF0798_01493	2.59e-26	97.1	2EK2X@1|root,33DTB@2|Bacteria,1VMIZ@1239|Firmicutes,4HR7B@91061|Bacilli,4GZWQ@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3372	435837.HMPREF0798_01495	1.23e-180	503.0	COG1028@1|root,COG1028@2|Bacteria,1TR5M@1239|Firmicutes,4HCD2@91061|Bacilli,4GXY6@90964|Staphylococcaceae	91061|Bacilli	IQ	KR domain	gdh	GO:0003674,GO:0003824,GO:0004344,GO:0008150,GO:0008152,GO:0009653,GO:0009987,GO:0016491,GO:0016614,GO:0030154,GO:0030435,GO:0032502,GO:0043934,GO:0047936,GO:0048646,GO:0048856,GO:0048869,GO:0055114	1.1.1.47	ko:K00034	ko00030,ko01120,ko01200,map00030,map01120,map01200	-	R01520,R01521	RC00066	ko00000,ko00001,ko01000	-	-	iYO844.BSU03930	adh_short_C2
group_3373	1405498.SSIM_11875	3.11e-73	219.0	29IF9@1|root,305CG@2|Bacteria,1TY17@1239|Firmicutes,4I746@91061|Bacilli,4GZXX@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
mqo_1	435837.HMPREF0798_01180	0.0	1019.0	COG0579@1|root,COG0579@2|Bacteria,1UYZT@1239|Firmicutes,4HEKZ@91061|Bacilli,4GWYN@90964|Staphylococcaceae	91061|Bacilli	C	malate quinone oxidoreductase	-	GO:0003674,GO:0003824,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0008924,GO:0009060,GO:0009987,GO:0015980,GO:0016491,GO:0016614,GO:0016615,GO:0016901,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0052589,GO:0055114,GO:0071704,GO:0072350	1.1.5.4	ko:K00116	ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00009,M00011	R00360,R00361,R01257	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	-	Mqo
dapB	435837.HMPREF0798_00372	4.3e-170	475.0	COG0289@1|root,COG0289@2|Bacteria,1TR9D@1239|Firmicutes,4HA5X@91061|Bacilli,4GXP7@90964|Staphylococcaceae	91061|Bacilli	E	Catalyzes the conversion of 4-hydroxy- tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate	dapB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008839,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.17.1.8	ko:K00215	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R04198,R04199	RC00478	ko00000,ko00001,ko00002,ko01000	-	-	-	DapB_C,DapB_N
gtfB_1~~~gtfB_2	435837.HMPREF0798_01024	3.09e-79	237.0	COG0438@1|root,COG0438@2|Bacteria,1TQZR@1239|Firmicutes,4HBEH@91061|Bacilli,4GXXC@90964|Staphylococcaceae	91061|Bacilli	M	A stabilizing protein that is part of the accessory SecA2 SecY2 system specifically required to export serine-rich repeat cell wall proteins usually encoded upstream in the same operon. Stabilizes the glycosylation activity of Gtf1	gtf2	-	-	-	-	-	-	-	-	-	-	-	-
group_3379	279808.SH2424	2.15e-246	704.0	COG0770@1|root,COG0770@2|Bacteria,1V3EJ@1239|Firmicutes,4HGPM@91061|Bacilli,4GYBN@90964|Staphylococcaceae	91061|Bacilli	M	Mur ligase middle domain	-	-	6.3.2.10	ko:K01929	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502	-	R04573,R04617	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase_M
arsB_2~~~arsB_3~~~arsB_1	279808.SH0199	1.33e-238	664.0	COG1055@1|root,COG1055@2|Bacteria,1TPNN@1239|Firmicutes,4H9WV@91061|Bacilli,4GXIX@90964|Staphylococcaceae	91061|Bacilli	P	Involved in arsenical resistance. Thought to form the channel of an arsenite pump	arsB	-	-	ko:K03893	-	-	-	-	ko00000,ko02000	2.A.45.1,3.A.4.1	-	-	ArsB
rpe	435837.HMPREF0798_00531	1.85e-152	428.0	COG0036@1|root,COG0036@2|Bacteria,1TQK8@1239|Firmicutes,4H9RW@91061|Bacilli,4GY9V@90964|Staphylococcaceae	91061|Bacilli	G	Belongs to the ribulose-phosphate 3-epimerase family	rpe	GO:0003674,GO:0003824,GO:0004750,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009052,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016853,GO:0016854,GO:0016857,GO:0019321,GO:0019323,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046365,GO:0046483,GO:0046496,GO:0046872,GO:0051156,GO:0051186,GO:0055086,GO:0071704,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575	5.1.3.1	ko:K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01529	RC00540	ko00000,ko00001,ko00002,ko01000	-	-	-	Ribul_P_3_epim
group_3381	629742.STAHO0001_0510	0.0	944.0	COG0477@1|root,COG2814@2|Bacteria,1UYAB@1239|Firmicutes,4HE6T@91061|Bacilli,4GXY9@90964|Staphylococcaceae	91061|Bacilli	EGP	COG0477 Permeases of the major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
